14:20:01 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:20:01 [ultranest] [INFO] Sampling 400 live points from prior ...
14:20:01 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:20:01 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:20:01 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:20:01 [ultranest] [INFO] Explored until L=0.04  
14:20:01 [ultranest] [INFO] Likelihood function evaluations: 400
14:20:01 [ultranest] [INFO] Writing samples and results to disk ...
14:20:01 [ultranest] [INFO] Writing samples and results to disk ... done
14:20:01 [ultranest] [DEBUG] did a run_iter pass!
14:20:01 [ultranest] [INFO]   logZ = 0.01422 +- 0.0001342
14:20:01 [ultranest] [INFO] Effective samples strategy wants to improve: 0.01..0.04 (ESS = 400.0, need >400)
14:20:01 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:20:01 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:20:01 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (69/129 iterations) have 1
14:20:01 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:20:01 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:20:01 [ultranest] [INFO] Widening from 1 to 800 live points before L=0.01...
14:20:01 [ultranest] [INFO] parent value is -inf, so widening roots
14:20:01 [ultranest] [INFO] Widening roots to 800 live points (have 400 already) ...
14:20:01 [ultranest] [INFO] Sampling 400 live points from prior ...
14:20:01 [ultranest] [INFO] Exploring (in particular: L=-inf..0.04) ...
14:20:01 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 800.0), (0.037822363585210426, 800.0), (inf, 400.0)]
14:20:01 [ultranest] [DEBUG] iteration=0, ncalls=837, regioncalls=0, ndraw=128, logz=-inf, remainder_fraction=100.0000%, Lmin=0.01, Lmax=0.04
14:21:00 [ultranest] [DEBUG] iteration=160, ncalls=5538, regioncalls=0, ndraw=128, logz=-1.61, remainder_fraction=81.8897%, Lmin=0.10, Lmax=0.12
14:21:00 [ultranest] [DEBUG] iteration=172, ncalls=5869, regioncalls=0, ndraw=128, logz=-1.54, remainder_fraction=80.6720%, Lmin=0.10, Lmax=0.12
14:21:00 [ultranest] [DEBUG] iteration=179, ncalls=6058, regioncalls=0, ndraw=128, logz=-1.51, remainder_fraction=79.9698%, Lmin=0.10, Lmax=0.12
14:21:00 [ultranest] [DEBUG] iteration=190, ncalls=6382, regioncalls=0, ndraw=128, logz=-1.45, remainder_fraction=78.8787%, Lmin=0.10, Lmax=0.12
14:21:00 [ultranest] [DEBUG] iteration=200, ncalls=6670, regioncalls=0, ndraw=128, logz=-1.41, remainder_fraction=77.9002%, Lmin=0.10, Lmax=0.12
14:21:00 [ultranest] [DEBUG] iteration=212, ncalls=7006, regioncalls=0, ndraw=128, logz=-1.36, remainder_fraction=76.7415%, Lmin=0.10, Lmax=0.12
14:21:00 [ultranest] [DEBUG] iteration=224, ncalls=7357, regioncalls=0, ndraw=128, logz=-1.31, remainder_fraction=75.6003%, Lmin=0.10, Lmax=0.12
14:21:00 [ultranest] [DEBUG] iteration=236, ncalls=7685, regioncalls=0, ndraw=128, logz=-1.26, remainder_fraction=74.4756%, Lmin=0.10, Lmax=0.12
14:21:00 [ultranest] [DEBUG] iteration=240, ncalls=7799, regioncalls=0, ndraw=128, logz=-1.25, remainder_fraction=74.1046%, Lmin=0.10, Lmax=0.12
14:21:00 [ultranest] [DEBUG] iteration=251, ncalls=8116, regioncalls=0, ndraw=128, logz=-1.21, remainder_fraction=73.0939%, Lmin=0.10, Lmax=0.12
14:21:01 [ultranest] [DEBUG] iteration=263, ncalls=8455, regioncalls=0, ndraw=128, logz=-1.17, remainder_fraction=72.0069%, Lmin=0.10, Lmax=0.12
14:21:01 [ultranest] [DEBUG] iteration=274, ncalls=8809, regioncalls=0, ndraw=128, logz=-1.14, remainder_fraction=71.0244%, Lmin=0.10, Lmax=0.12
14:21:01 [ultranest] [DEBUG] iteration=280, ncalls=8992, regioncalls=0, ndraw=128, logz=-1.12, remainder_fraction=70.4941%, Lmin=0.10, Lmax=0.12
14:21:01 [ultranest] [DEBUG] iteration=291, ncalls=9329, regioncalls=0, ndraw=128, logz=-1.09, remainder_fraction=69.5327%, Lmin=0.10, Lmax=0.12
14:21:01 [ultranest] [DEBUG] iteration=302, ncalls=9671, regioncalls=0, ndraw=128, logz=-1.05, remainder_fraction=68.5844%, Lmin=0.10, Lmax=0.12
14:21:01 [ultranest] [DEBUG] iteration=314, ncalls=10016, regioncalls=0, ndraw=128, logz=-1.02, remainder_fraction=67.5641%, Lmin=0.10, Lmax=0.12
14:21:01 [ultranest] [DEBUG] iteration=320, ncalls=10188, regioncalls=0, ndraw=128, logz=-1.01, remainder_fraction=67.0604%, Lmin=0.10, Lmax=0.12
14:21:01 [ultranest] [DEBUG] iteration=330, ncalls=10514, regioncalls=0, ndraw=128, logz=-0.98, remainder_fraction=66.2288%, Lmin=0.10, Lmax=0.12
14:21:01 [ultranest] [DEBUG] iteration=342, ncalls=10853, regioncalls=0, ndraw=128, logz=-0.95, remainder_fraction=65.2436%, Lmin=0.10, Lmax=0.12
14:21:01 [ultranest] [DEBUG] iteration=353, ncalls=11196, regioncalls=0, ndraw=128, logz=-0.93, remainder_fraction=64.3534%, Lmin=0.10, Lmax=0.12
14:21:02 [ultranest] [DEBUG] iteration=360, ncalls=11395, regioncalls=0, ndraw=128, logz=-0.91, remainder_fraction=63.7932%, Lmin=0.10, Lmax=0.12
14:21:02 [ultranest] [DEBUG] iteration=370, ncalls=11706, regioncalls=0, ndraw=128, logz=-0.89, remainder_fraction=63.0021%, Lmin=0.10, Lmax=0.12
14:21:02 [ultranest] [DEBUG] iteration=381, ncalls=12022, regioncalls=0, ndraw=128, logz=-0.87, remainder_fraction=62.1427%, Lmin=0.10, Lmax=0.12
14:21:02 [ultranest] [DEBUG] iteration=392, ncalls=12341, regioncalls=0, ndraw=128, logz=-0.85, remainder_fraction=61.2947%, Lmin=0.10, Lmax=0.12
14:21:02 [ultranest] [DEBUG] iteration=400, ncalls=12575, regioncalls=0, ndraw=128, logz=-0.83, remainder_fraction=60.6862%, Lmin=0.10, Lmax=0.13
14:21:02 [ultranest] [DEBUG] iteration=411, ncalls=12916, regioncalls=0, ndraw=128, logz=-0.81, remainder_fraction=59.8585%, Lmin=0.10, Lmax=0.13
14:21:02 [ultranest] [DEBUG] iteration=422, ncalls=13253, regioncalls=0, ndraw=128, logz=-0.79, remainder_fraction=59.0418%, Lmin=0.10, Lmax=0.13
14:21:02 [ultranest] [DEBUG] iteration=433, ncalls=13577, regioncalls=0, ndraw=128, logz=-0.77, remainder_fraction=58.2372%, Lmin=0.10, Lmax=0.13
14:21:02 [ultranest] [DEBUG] iteration=440, ncalls=13782, regioncalls=0, ndraw=128, logz=-0.76, remainder_fraction=57.7305%, Lmin=0.10, Lmax=0.13
14:21:02 [ultranest] [DEBUG] iteration=450, ncalls=14081, regioncalls=0, ndraw=128, logz=-0.74, remainder_fraction=57.0141%, Lmin=0.10, Lmax=0.13
14:21:02 [ultranest] [DEBUG] iteration=461, ncalls=14404, regioncalls=0, ndraw=128, logz=-0.72, remainder_fraction=56.2362%, Lmin=0.10, Lmax=0.13
14:21:03 [ultranest] [DEBUG] iteration=472, ncalls=14759, regioncalls=0, ndraw=128, logz=-0.71, remainder_fraction=55.4689%, Lmin=0.10, Lmax=0.13
14:21:03 [ultranest] [DEBUG] iteration=480, ncalls=15024, regioncalls=0, ndraw=128, logz=-0.69, remainder_fraction=54.9180%, Lmin=0.10, Lmax=0.13
14:21:03 [ultranest] [DEBUG] iteration=491, ncalls=15375, regioncalls=0, ndraw=128, logz=-0.68, remainder_fraction=54.1688%, Lmin=0.10, Lmax=0.13
14:21:03 [ultranest] [DEBUG] iteration=502, ncalls=15707, regioncalls=0, ndraw=128, logz=-0.66, remainder_fraction=53.4297%, Lmin=0.10, Lmax=0.13
14:21:03 [ultranest] [DEBUG] iteration=513, ncalls=16045, regioncalls=0, ndraw=128, logz=-0.65, remainder_fraction=52.7006%, Lmin=0.10, Lmax=0.13
14:21:03 [ultranest] [DEBUG] iteration=520, ncalls=16265, regioncalls=0, ndraw=128, logz=-0.64, remainder_fraction=52.2422%, Lmin=0.10, Lmax=0.13
14:21:03 [ultranest] [DEBUG] iteration=531, ncalls=16611, regioncalls=0, ndraw=128, logz=-0.62, remainder_fraction=51.5298%, Lmin=0.10, Lmax=0.13
14:21:03 [ultranest] [DEBUG] iteration=537, ncalls=16800, regioncalls=0, ndraw=128, logz=-0.61, remainder_fraction=51.1450%, Lmin=0.10, Lmax=0.13
14:21:03 [ultranest] [DEBUG] iteration=546, ncalls=17122, regioncalls=0, ndraw=128, logz=-0.60, remainder_fraction=50.5733%, Lmin=0.10, Lmax=0.13
14:21:03 [ultranest] [DEBUG] iteration=556, ncalls=17475, regioncalls=0, ndraw=128, logz=-0.59, remainder_fraction=49.9465%, Lmin=0.10, Lmax=0.13
14:21:04 [ultranest] [DEBUG] iteration=560, ncalls=17630, regioncalls=0, ndraw=128, logz=-0.58, remainder_fraction=49.6977%, Lmin=0.10, Lmax=0.13
14:21:04 [ultranest] [DEBUG] iteration=569, ncalls=17966, regioncalls=0, ndraw=128, logz=-0.57, remainder_fraction=49.1421%, Lmin=0.10, Lmax=0.13
14:21:04 [ultranest] [DEBUG] iteration=579, ncalls=18319, regioncalls=0, ndraw=128, logz=-0.56, remainder_fraction=48.5321%, Lmin=0.10, Lmax=0.13
14:21:04 [ultranest] [DEBUG] iteration=589, ncalls=18670, regioncalls=0, ndraw=128, logz=-0.55, remainder_fraction=47.9301%, Lmin=0.10, Lmax=0.13
14:21:04 [ultranest] [DEBUG] iteration=598, ncalls=19019, regioncalls=0, ndraw=128, logz=-0.54, remainder_fraction=47.3956%, Lmin=0.10, Lmax=0.13
14:21:04 [ultranest] [DEBUG] iteration=600, ncalls=19106, regioncalls=0, ndraw=128, logz=-0.54, remainder_fraction=47.2773%, Lmin=0.10, Lmax=0.13
14:21:04 [ultranest] [DEBUG] iteration=607, ncalls=19373, regioncalls=0, ndraw=128, logz=-0.53, remainder_fraction=46.8660%, Lmin=0.10, Lmax=0.13
14:21:04 [ultranest] [DEBUG] iteration=616, ncalls=19685, regioncalls=0, ndraw=128, logz=-0.52, remainder_fraction=46.3421%, Lmin=0.10, Lmax=0.13
14:21:04 [ultranest] [DEBUG] iteration=626, ncalls=20039, regioncalls=0, ndraw=128, logz=-0.51, remainder_fraction=45.7674%, Lmin=0.10, Lmax=0.13
14:21:04 [ultranest] [DEBUG] iteration=634, ncalls=20369, regioncalls=0, ndraw=128, logz=-0.50, remainder_fraction=45.3124%, Lmin=0.10, Lmax=0.13
14:21:04 [ultranest] [DEBUG] iteration=640, ncalls=20563, regioncalls=0, ndraw=128, logz=-0.49, remainder_fraction=44.9742%, Lmin=0.10, Lmax=0.13
14:21:05 [ultranest] [DEBUG] iteration=649, ncalls=20878, regioncalls=0, ndraw=128, logz=-0.49, remainder_fraction=44.4714%, Lmin=0.10, Lmax=0.13
14:21:05 [ultranest] [DEBUG] iteration=658, ncalls=21221, regioncalls=0, ndraw=128, logz=-0.48, remainder_fraction=43.9742%, Lmin=0.10, Lmax=0.13
14:21:05 [ultranest] [DEBUG] iteration=667, ncalls=21547, regioncalls=0, ndraw=128, logz=-0.47, remainder_fraction=43.4828%, Lmin=0.10, Lmax=0.13
14:21:05 [ultranest] [DEBUG] iteration=677, ncalls=21902, regioncalls=0, ndraw=128, logz=-0.46, remainder_fraction=42.9436%, Lmin=0.10, Lmax=0.13
14:21:05 [ultranest] [DEBUG] iteration=680, ncalls=22013, regioncalls=0, ndraw=128, logz=-0.46, remainder_fraction=42.7833%, Lmin=0.10, Lmax=0.13
14:21:05 [ultranest] [DEBUG] iteration=689, ncalls=22351, regioncalls=0, ndraw=128, logz=-0.45, remainder_fraction=42.3050%, Lmin=0.10, Lmax=0.13
14:21:05 [ultranest] [DEBUG] iteration=696, ncalls=22614, regioncalls=0, ndraw=128, logz=-0.44, remainder_fraction=41.9369%, Lmin=0.10, Lmax=0.13
14:21:05 [ultranest] [DEBUG] iteration=705, ncalls=22937, regioncalls=0, ndraw=128, logz=-0.43, remainder_fraction=41.4683%, Lmin=0.10, Lmax=0.13
14:21:05 [ultranest] [DEBUG] iteration=714, ncalls=23257, regioncalls=0, ndraw=128, logz=-0.42, remainder_fraction=41.0051%, Lmin=0.10, Lmax=0.13
14:21:05 [ultranest] [DEBUG] iteration=716, ncalls=23327, regioncalls=0, ndraw=128, logz=-0.42, remainder_fraction=40.9029%, Lmin=0.10, Lmax=0.13
14:21:05 [ultranest] [DEBUG] iteration=720, ncalls=23494, regioncalls=0, ndraw=128, logz=-0.42, remainder_fraction=40.6991%, Lmin=0.10, Lmax=0.13
14:21:06 [ultranest] [DEBUG] iteration=729, ncalls=23832, regioncalls=0, ndraw=128, logz=-0.41, remainder_fraction=40.2442%, Lmin=0.10, Lmax=0.13
14:21:06 [ultranest] [DEBUG] iteration=739, ncalls=24200, regioncalls=0, ndraw=128, logz=-0.40, remainder_fraction=39.7450%, Lmin=0.10, Lmax=0.13
14:21:06 [ultranest] [DEBUG] iteration=748, ncalls=24555, regioncalls=0, ndraw=128, logz=-0.40, remainder_fraction=39.3017%, Lmin=0.10, Lmax=0.13
14:21:06 [ultranest] [DEBUG] iteration=757, ncalls=24936, regioncalls=0, ndraw=128, logz=-0.39, remainder_fraction=38.8626%, Lmin=0.10, Lmax=0.13
14:21:06 [ultranest] [DEBUG] iteration=760, ncalls=25065, regioncalls=0, ndraw=128, logz=-0.39, remainder_fraction=38.7172%, Lmin=0.10, Lmax=0.13
14:21:06 [ultranest] [DEBUG] iteration=768, ncalls=25405, regioncalls=0, ndraw=128, logz=-0.38, remainder_fraction=38.3327%, Lmin=0.10, Lmax=0.13
14:21:06 [ultranest] [DEBUG] iteration=777, ncalls=25756, regioncalls=0, ndraw=128, logz=-0.37, remainder_fraction=37.9045%, Lmin=0.10, Lmax=0.13
14:21:06 [ultranest] [DEBUG] iteration=786, ncalls=26093, regioncalls=0, ndraw=128, logz=-0.37, remainder_fraction=37.4814%, Lmin=0.10, Lmax=0.13
14:21:06 [ultranest] [DEBUG] iteration=795, ncalls=26441, regioncalls=0, ndraw=128, logz=-0.36, remainder_fraction=37.0627%, Lmin=0.10, Lmax=0.13
14:21:06 [ultranest] [DEBUG] iteration=800, ncalls=26642, regioncalls=0, ndraw=128, logz=-0.36, remainder_fraction=36.8321%, Lmin=0.10, Lmax=0.13
14:21:36 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:21:56 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:21:56 [ultranest] [INFO] Sampling 400 live points from prior ...
14:21:56 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:21:56 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:21:56 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:21:56 [ultranest] [INFO] Explored until L=0.01  
14:21:56 [ultranest] [INFO] Likelihood function evaluations: 400
14:21:56 [ultranest] [INFO] Writing samples and results to disk ...
14:21:56 [ultranest] [INFO] Writing samples and results to disk ... done
14:21:56 [ultranest] [DEBUG] did a run_iter pass!
14:21:56 [ultranest] [INFO]   logZ = 0.0132 +- 9.815e-10
14:21:56 [ultranest] [INFO] Effective samples strategy wants to improve: 0.01..0.01 (ESS = 400.0, need >400)
14:21:56 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:21:56 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:21:56 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (71/132 iterations) have 1
14:21:56 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:21:56 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:21:56 [ultranest] [INFO] done iterating.
14:21:56 [ultranest] [DEBUG] Making run plot ... 
14:21:57 [ultranest] [DEBUG] Making run plot ... done
14:21:57 [ultranest] [DEBUG] Making corner plot ...
14:21:57 [ultranest] [DEBUG] Making corner plot ... done
14:21:59 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:21:59 [ultranest] [INFO] Sampling 400 live points from prior ...
14:21:59 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:21:59 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:21:59 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:21:59 [ultranest] [INFO] Explored until L=0.1  
14:21:59 [ultranest] [INFO] Likelihood function evaluations: 400
14:21:59 [ultranest] [INFO] Writing samples and results to disk ...
14:21:59 [ultranest] [INFO] Writing samples and results to disk ... done
14:21:59 [ultranest] [DEBUG] did a run_iter pass!
14:21:59 [ultranest] [INFO]   logZ = 0.1022 +- 3.5e-09
14:21:59 [ultranest] [INFO] Effective samples strategy wants to improve: 0.10..0.10 (ESS = 400.0, need >400)
14:21:59 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:21:59 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:21:59 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (23/42 iterations) have 1
14:21:59 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:21:59 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:21:59 [ultranest] [INFO] done iterating.
14:21:59 [ultranest] [DEBUG] Making run plot ... 
14:22:00 [ultranest] [DEBUG] Making run plot ... done
14:22:00 [ultranest] [DEBUG] Making corner plot ...
14:22:00 [ultranest] [DEBUG] Making corner plot ... done
14:22:02 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:22:02 [ultranest] [INFO] Sampling 400 live points from prior ...
14:22:02 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:22:02 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:22:02 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:22:02 [ultranest] [INFO] Explored until L=0.08  
14:22:02 [ultranest] [INFO] Likelihood function evaluations: 400
14:22:02 [ultranest] [INFO] Writing samples and results to disk ...
14:22:03 [ultranest] [INFO] Writing samples and results to disk ... done
14:22:03 [ultranest] [DEBUG] did a run_iter pass!
14:22:03 [ultranest] [INFO]   logZ = 0.07883 +- 2.829e-09
14:22:03 [ultranest] [INFO] Effective samples strategy wants to improve: 0.08..0.08 (ESS = 400.0, need >400)
14:22:03 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:22:03 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:22:03 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (10/19 iterations) have 1
14:22:03 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:22:03 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:22:03 [ultranest] [INFO] done iterating.
14:22:03 [ultranest] [DEBUG] Making run plot ... 
14:22:03 [ultranest] [DEBUG] Making run plot ... done
14:22:03 [ultranest] [DEBUG] Making corner plot ...
14:22:03 [ultranest] [DEBUG] Making corner plot ... done
14:22:05 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:22:05 [ultranest] [INFO] Sampling 400 live points from prior ...
14:22:05 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:22:05 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:22:05 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:22:05 [ultranest] [INFO] Explored until L=0.2  
14:22:05 [ultranest] [INFO] Likelihood function evaluations: 400
14:22:06 [ultranest] [INFO] Writing samples and results to disk ...
14:22:06 [ultranest] [INFO] Writing samples and results to disk ... done
14:22:06 [ultranest] [DEBUG] did a run_iter pass!
14:22:06 [ultranest] [INFO]   logZ = 0.1616 +- 3.044e-09
14:22:06 [ultranest] [INFO] Effective samples strategy wants to improve: 0.16..0.16 (ESS = 400.0, need >400)
14:22:06 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.04 nat, need <0.50 nat)
14:22:06 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:22:06 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (51/94 iterations) have 1
14:22:06 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:22:06 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:22:06 [ultranest] [INFO] done iterating.
14:22:06 [ultranest] [DEBUG] Making run plot ... 
14:22:06 [ultranest] [DEBUG] Making run plot ... done
14:22:06 [ultranest] [DEBUG] Making corner plot ...
14:22:06 [ultranest] [DEBUG] Making corner plot ... done
14:22:42 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:22:42 [ultranest] [INFO] Sampling 400 live points from prior ...
14:22:42 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:22:42 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:22:42 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:22:42 [ultranest] [DEBUG] iteration=0, ncalls=436, regioncalls=0, ndraw=128, logz=-inf, remainder_fraction=100.0000%, Lmin=0.01, Lmax=299.61
14:22:42 [ultranest] [DEBUG] iteration=10, ncalls=771, regioncalls=0, ndraw=128, logz=-3.69, remainder_fraction=100.0000%, Lmin=0.01, Lmax=299.61
14:22:42 [ultranest] [DEBUG] iteration=22, ncalls=1156, regioncalls=0, ndraw=128, logz=-2.91, remainder_fraction=100.0000%, Lmin=0.01, Lmax=299.61
14:22:42 [ultranest] [DEBUG] iteration=33, ncalls=1529, regioncalls=0, ndraw=128, logz=-2.52, remainder_fraction=100.0000%, Lmin=0.01, Lmax=299.61
14:22:42 [ultranest] [DEBUG] iteration=40, ncalls=1732, regioncalls=0, ndraw=128, logz=-2.34, remainder_fraction=100.0000%, Lmin=0.01, Lmax=299.61
14:22:42 [ultranest] [DEBUG] iteration=52, ncalls=2080, regioncalls=0, ndraw=128, logz=-2.09, remainder_fraction=100.0000%, Lmin=0.01, Lmax=299.61
14:22:43 [ultranest] [DEBUG] iteration=64, ncalls=2465, regioncalls=0, ndraw=128, logz=-1.90, remainder_fraction=100.0000%, Lmin=0.01, Lmax=299.61
14:22:43 [ultranest] [DEBUG] iteration=76, ncalls=2820, regioncalls=0, ndraw=128, logz=-1.74, remainder_fraction=100.0000%, Lmin=0.02, Lmax=299.61
14:22:43 [ultranest] [DEBUG] iteration=80, ncalls=2937, regioncalls=0, ndraw=128, logz=-1.69, remainder_fraction=100.0000%, Lmin=0.02, Lmax=299.61
14:22:43 [ultranest] [DEBUG] iteration=90, ncalls=3211, regioncalls=0, ndraw=128, logz=-1.59, remainder_fraction=100.0000%, Lmin=0.02, Lmax=299.61
14:22:43 [ultranest] [DEBUG] iteration=101, ncalls=3546, regioncalls=0, ndraw=128, logz=-1.49, remainder_fraction=100.0000%, Lmin=0.02, Lmax=299.61
14:22:43 [ultranest] [DEBUG] iteration=113, ncalls=3900, regioncalls=0, ndraw=128, logz=-1.39, remainder_fraction=100.0000%, Lmin=0.02, Lmax=299.61
14:22:43 [ultranest] [DEBUG] iteration=120, ncalls=4098, regioncalls=0, ndraw=128, logz=-1.34, remainder_fraction=100.0000%, Lmin=0.02, Lmax=299.61
14:22:43 [ultranest] [DEBUG] iteration=133, ncalls=4459, regioncalls=0, ndraw=128, logz=-1.25, remainder_fraction=100.0000%, Lmin=0.02, Lmax=299.61
14:22:43 [ultranest] [DEBUG] iteration=146, ncalls=4805, regioncalls=0, ndraw=128, logz=-1.17, remainder_fraction=100.0000%, Lmin=0.03, Lmax=299.61
14:22:43 [ultranest] [DEBUG] iteration=158, ncalls=5141, regioncalls=0, ndraw=128, logz=-1.10, remainder_fraction=100.0000%, Lmin=0.03, Lmax=299.61
14:22:43 [ultranest] [DEBUG] iteration=160, ncalls=5203, regioncalls=0, ndraw=128, logz=-1.09, remainder_fraction=100.0000%, Lmin=0.03, Lmax=299.61
14:22:43 [ultranest] [DEBUG] iteration=172, ncalls=5552, regioncalls=0, ndraw=128, logz=-1.03, remainder_fraction=100.0000%, Lmin=0.04, Lmax=299.61
14:22:44 [ultranest] [DEBUG] iteration=182, ncalls=5863, regioncalls=0, ndraw=128, logz=-0.99, remainder_fraction=100.0000%, Lmin=0.05, Lmax=299.61
14:22:44 [ultranest] [DEBUG] iteration=194, ncalls=6206, regioncalls=0, ndraw=128, logz=-0.94, remainder_fraction=100.0000%, Lmin=0.06, Lmax=299.61
14:22:44 [ultranest] [DEBUG] iteration=200, ncalls=6376, regioncalls=0, ndraw=128, logz=-0.91, remainder_fraction=100.0000%, Lmin=0.07, Lmax=299.61
14:22:44 [ultranest] [DEBUG] iteration=212, ncalls=6734, regioncalls=0, ndraw=128, logz=-0.86, remainder_fraction=100.0000%, Lmin=0.08, Lmax=299.61
14:22:44 [ultranest] [DEBUG] iteration=224, ncalls=7107, regioncalls=0, ndraw=128, logz=-0.82, remainder_fraction=100.0000%, Lmin=0.12, Lmax=299.61
14:22:44 [ultranest] [DEBUG] iteration=236, ncalls=7462, regioncalls=0, ndraw=128, logz=-0.78, remainder_fraction=100.0000%, Lmin=0.13, Lmax=299.61
